title,start,end,location,url,description,uid,category,series_id,label,weak_label,predicted_label,confidence,needs_review,label_source,prediction_confidence
"Florida SBDC at UWF Presents ""Starting a Business""",2025-03-20T18:00:00+00:00,2025-03-20T21:00:00+00:00,"Greater Pensacola Chamber of Commerce 418 W Garden St, CO:LAB Bldg, 4th flr Pensacola, FL 32501 United States",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-starting-a-business-38782,"So you've got that business idea. You may not know the first steps, or you may want some guidance on if you're taking the right steps. Let's work with the ideas that have been forming in your head and see if we can make them into a tangible, feasible small business. In this three-hour workshop, we'll take a deep dive into the following aspects of setting up a successful business:

 


	Is there a need for your product or service?
	Can you make money at it?
	Are you the right person to bring this to market?
	Is this business compatible with your personal goals?
	What rules, laws, and licensing apply to your business?
	What are funding options for your business?
	What about marketing strategies, legal structures, and taxation?
	What are your available resources?


Also, after attending this workshop you'll have access to a Florida SBDC Business Consultant to assist you at no cost as you create your business plan and move toward your goals!

 

*UWF students and employees may attend SBDC workshops at no cost. Contact us at 850-474-2328 to register with your Nautilus Card number.

 

Please note: No refund credit without 48-hour notice. Contact us at sbdc@uwf.edu or 850-474-2328 with questions.

 

Brought to you in part by Wells Fargo.",e.2644.38782,,,0.0,,,,,model_prediction,0.9020381350056194
April Business After Hours - Annual Luau 2025,2025-04-16T22:00:00+00:00,2025-04-17T00:00:00+00:00,"Lillian's Pizza 14514 Perdido Key Drive Perdido Key, FL 32507",https://business.perdidochamber.com/events/details/april-business-after-hours-annual-luau-2025-38314,"The Perdido Key Area Chamber of Commerce invites all members and future members to our monthly Business After Hours, a fantastic perk of Chamber membership and a great way to build connections in the community!

This energetic networking event is held from 5:00 PM to 7:00 PM at a different host location each month, providing the perfect opportunity to meet fellow professionals in a relaxed and welcoming atmosphere.

April's Business After Hours will take place at:

Lillian's Pizza

14514 Perdido Key Drive 

Perdido Key, FL 32507

Enjoy light hors d'oeuvres, generously provided by our host, as you mingle and expand your network. Be sure to bring your business cards for networking and prize drawings?door prize donations are always welcome!
Fees/Admission:

Free for Chamber Members: One of the many benefits of being part of our Chamber!

$5 for Future Members: A great way to explore the benefits of joining.

We can't wait to see you there! Registration is highly encouraged to help our hosts prepare.",e.2644.38314,,,0.0,,,,,model_prediction,0.6423681540009849
Essential First Aid for Hospitality Professionals,2025-04-15T14:30:00+00:00,2025-04-15T16:30:00+00:00,Perdido Key Community Center 15500 Perdido Key Dr.,https://business.perdidochamber.com/events/details/essential-first-aid-for-hospitality-professionals-38996,Registration required,e.2644.38996,,,0.0,,,,,model_prediction,0.5979595254795771
"Florida SBDC at UWF Presents ""A Roadmap to Small Business Funding""",2025-04-15T14:00:00+00:00,2025-04-15T15:00:00+00:00,"Please note, this is a virtual event. We'll see you online!",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-a-roadmap-to-small-business-funding-38860,"Join us for ""A Roadmap to Small Business Funding"" and take the first step towards securing the financial foundation your business needs to thrive. Whether you're a seasoned entrepreneur or just starting your journey, this workshop provides actionable insights that will propel your business towards success. Don't miss this opportunity to map out your path to small business funding excellence!

 

Featured Speakers:

Kelly Massey, Florida SBDC at UWF

Marsha Asbury-Turner, First Capital Finance & Florida First Capital Finance Corporation

Lyndsey Blanks, Hancock Whitney

 

Please note, this is a virtual event. We'll see you online!",e.2644.38860,,,0.0,,,,,model_prediction,0.8928534427517938
The Ultimate Doors: A Premier Doors Tribute,2025-04-13T00:30:00+00:00,2025-04-13T02:30:00+00:00,OWA Theater,https://business.perdidochamber.com/events/details/the-ultimate-doors-a-premier-doors-tribute-38999,"Get ready for a night of legendary rock as The Ultimate Doors brings the music of The Doors to life at OWA Theater on April 12th. This tribute captures the energy, sound, and raw intensity of Jim Morrison and the band that changed rock 'n' roll forever.



From Light My Fire to Riders on the Storm, hear all the classic hits performed with the passion and authenticity that made The Doors one of the most iconic bands in history. Whether you've been a fan for decades or are discovering their music for the first time, this show delivers an unforgettable live experience.



Tickets are on sale now don't miss your chance to relive the music that defined a generation. Grab your tickets here: https://visitowa.com/ultimate-doors-tribute-band/.



Arrive early to grab drinks and concessions! Doors open at 6:00pm.",e.2644.38999,,,1.0,,,,,model_prediction,0.9007236737597447
Lillian Fire Dept. 3rd Annual Chili Cook Off,2025-04-12T17:00:00+00:00,2025-04-12T21:00:00+00:00,"Lillian Community Club 34148 Widell Ave. Lillian, AL 36549",https://business.perdidochamber.com/events/details/lillian-fire-dept-3rd-annual-chili-cook-off-38859,Lillian Fire Department 3rd Annual Charity Chili Cook-Off.,e.2644.38859,,,1.0,,,,,model_prediction,0.6447011071216024
"April Spill the Beans, Community Conversations 2025",2025-04-11T12:30:00+00:00,2025-04-11T14:00:00+00:00,"Hub Stacey's at the Point 5851 Galvez Road Pensacola, FL 32507",https://business.perdidochamber.com/events/details/april-spill-the-beans-community-conversations-2025-38338,"The Perdido Key Area Chamber of Commerce presents Spill the Beans, Community Conversations, a monthly series designed to bring the local community together to explore topics that have a direct impact on residents and businesses in and around Perdido Key. Held on the second Friday of every other month, the event features a diverse range of speakers with a variety of community interests. 



Each session provides an opportunity for attendees to learn about key issues, players, and developments affecting the area, followed by a Q&A session to encourage open dialogue. Networking coffee starts at 7:30AM and the speaker starts at 8:00AM. 



This month's speaker is 

Sigrid Rehrig, Emerald Coast Utilities Authority 

Topic: Water Services 



Light pastries and coffee will be available for attendees, provided courtesy of our host, Stacey's at The Point, while supplies last. Whether you're looking to stay informed about local issues or expand your network, Spill the Beans offers a relaxed and welcoming atmosphere to engage with community leaders and fellow business owners.",e.2644.38338,,,0.0,,,,,model_prediction,0.9217534398012984
"Florida SBDC at UWF Presents ""Starting a Business""",2025-04-09T18:00:00+00:00,2025-04-09T21:00:00+00:00,"Gulf Breeze Area Chamber of Commerce 3044 Gulf Breeze Parkway Gulf Breeze, Florida 32563 United States",https://business.perdidochamber.com/events/details/florida-sbdc-at-uwf-presents-starting-a-business-04-09-2025-38856,"So you've got that business idea. You may not know the first steps, or you may want some guidance on if you're taking the right steps. Let's work with the ideas that have been forming in your head and see if we can make them into a tangible, feasible small business. In this three-hour workshop, we'll take a deep dive into the following aspects of setting up a successful business:

 


	Is there a need for your product or service?
	Can you make money at it?
	Are you the right person to bring this to market?
	Is this business compatible with your personal goals?
	What rules, laws, and licensing apply to your business?
	What are funding options for your business?
	What about marketing strategies, legal structures, and taxation?
	What are your available resources?


Also, after attending this workshop you'll have access to a Florida SBDC Business Consultant to assist you at no cost as you create your business plan and move toward your goals!

 

*UWF students and employees may attend SBDC workshops at no cost. Contact us at 850-474-2528 to register with your Nautilus Card number.

 

Please note: No refund credit without 48-hour notice. Contact us at sbdc@uwf.edu or 850-474-2528 with questions.

 

Brought to you in part by Wells Fargo.",e.2644.38856,,,0.0,,,,,model_prediction,0.8928999165521027
"Florida APEX Accelerator at UWF Presents ""Florida Panhandle Subcontracting Connections""",2025-04-09T13:00:00+00:00,2025-04-09T17:00:00+00:00,"Northwest Florida State College Fort Walton Beach Campus 1170 Martin Luther King Jr Blvd Fort Walton Beach, FL 32547 United States",https://business.perdidochamber.com/events/details/florida-apex-accelerator-at-uwf-presents-florida-panhandle-subcontracting-connections-38863,"Join the Florida APEX Accelerator at UWF for an event designed to empower subcontractors by connecting them with leading prime contractors and significant subcontracting opportunities. You'll have the opportunity to foster meaningful relationships and open doors to significant projects, providing crucial insight into how subcontractors can effectively collaborate with established primes.

 

Event Agenda:

 

8:00 am - 9:00 am: Presentations

Kick off the event with a series of enlightening presentations from key industry professionals who will share their expertise and insights:

 


	8:00 am - 8:10 am: Jessica Tenney, Program Manager, Florida APEX Accelerator
	8:10 am - 8:20 am: Kristina ""Tina"" Mercer, Small Business Office, Eglin AFB
	8:20 am - 8:30 am: Johnathan Thurston, Small Business Professional, Hurlburt Field
	8:30 am - 8:40 am: Contracting Officer
	8:40 am - 8:50 am: Okaloosa County


9:00 am - 12:00 pm: Business Networking

After the presentations, transition to an interactive networking session where subcontractors can engage directly with numerous prime contractors participating, and explore potential partnerships and projects.

 

Don't miss this opportunity to learn, network, and unlock new possibilities in the construction industry.",e.2644.38863,,,0.0,,,,,model_prediction,0.5783286822076016
2025 Spring Craft Fair @ Innerarity Point Park,2025-04-05T14:00:00+00:00,2025-04-05T19:00:00+00:00,"Located at Innerarity Point Park 5828 Cruzat Road, Perdido Key, Florida 32507",https://business.perdidochamber.com/events/details/2025-spring-craft-fair-innerarity-point-park-37770,"Spring Craft & Vendor Fair at Innerarity Point Park

Join us for a day of art, craftsmanship, and community spirit at the Spring Craft Fair at Innerarity Point Park! As springtime blooms, this annual event brings together talented artisans, crafters, and vendors, offering a diverse array of unique, handmade goods perfect for any occasion especially with Mother's Day just around the corner!

Enjoy a lively atmosphere filled with creativity, local talent, and the beauty of the outdoors. This is the perfect opportunity to find one-of-a-kind gifts, home d cor, jewelry, and more while supporting small businesses and local artists.

 

Vendor Information

With only 30 vendor spots available, spaces are filling fast! Secure your spot today:

PK Chamber Members: $50.00

Non-Chamber Members: $100.00

Electricity Access Vendor: $150.00 (Only 3 available, includes picnic bench in space)





Interested in becoming a vendor?

Click here to download vendor application



For more details or to register, call us at (850) 492-4660. Don't miss out on this fantastic opportunity to be a part of his springtime event!",e.2644.37770,,,0.0,,,,,model_prediction,0.603530502354101
Ed Bassmaster Comedy LIVE!,2025-04-05T00:00:00+00:00,2025-04-05T01:00:00+00:00,"Brandon Styles Theater at OWA, 101-H South OWA Blvd., Foley, AL 36536",https://business.perdidochamber.com/events/details/ed-bassmaster-comedy-live-38355,"Brandon Styles Theater presents Ed Bassmaster LIVE!



Edwin Rodriguez is known as Ed Bassmaster, an American YouTuber focused on prank comedy and playing many characters. He stars in the CMT reality-TV prank series, The Ed Bassmaster Show.



With only 130 seats, our theater is designed to be up close to the action! Don't miss this special performance on Friday, April 4th, 2025 at 7:00 pm.



Ticket Options

General Admission: $35.00

VIP (FRONT ROW, only 12 seats available) $49.00



MEET & GREET is available to the first 50 guests for $25 cash only at the time of the event. MEET & GREET is first-come, first-serve, so arrive early! Doors open 60 minutes before the show.",e.2644.38355,,,1.0,,,,,model_prediction,0.8278653418224602
PKACC Executive Committee Meeting,2025-04-03T13:00:00+00:00,2025-04-03T14:00:00+00:00,"The Perdido Key Area Chamber of Commerce Conference Room. 15500 Perdido Key Drive Pensacola, FL 32507",https://business.perdidochamber.com/events/details/pkacc-finance-committee-meeting-04-03-2025-11030,"The Executive committee meets monthly to discuss the financials and any important topics of consideration for the Chamber of Commerce. 





This meeting is not open to the public. If you you would like to bring any topic of concern to the Chamber Board of Directors, it must be submitted in writing for the Executive Committee to review before the monthly Board Meetings.",e.2644.11030,,,0.0,,,,,model_prediction,0.8928479016064682
Chamber 101: Member Center Training & Refresher,2025-04-01T17:30:00+00:00,2025-04-01T18:30:00+00:00,PKACC Conference Room 15500 Perdido Key Dr. Pensacola 32507,https://business.perdidochamber.com/events/details/chamber-101-member-center-training-refresher-04-01-2025-38292,"Discover All the Ways the Perdido Key Area Chamber of Commerce Works for You!

Whether you're a new member, a long-time member, or just looking to maximize your Chamber experience, Chamber 101 is an hour-long class and the perfect opportunity to learn more about who we are, what we do, and how to make the most of your membership.

This interactive session will cover:


	An overview of the Chamber's mission, programs, and events.
	Tips for leveraging your membership benefits.
	A walkthrough of the Member Information Center to manage your profile, post events, and more.


Who Should Attend?

This session is open to all members, including:


	Business owners and primary representatives.
	Team members who manage your Chamber profile.
	Anyone who wants a refresher on Chamber tools and resources.


When:

Choose a time that works best for you! Classes are offered at 9:30 AM or 12:30 PM. 

What to Bring:

Your business cards, phone, tablet, or laptop for hands-on learning.

Cost: This event is free for all members!

Take advantage of this opportunity to connect, learn, and grow with your Chamber. Registration is required, please! We look forward to seeing you there!",e.2644.38292,,,0.0,,,,,model_prediction,0.8663259429970034
Chamber 101: Member Center Training & Refresher,2025-04-01T14:30:00+00:00,2025-04-01T15:30:00+00:00,PKACC Conference Room 15500 Perdido Key Dr. Pensacola 32507,https://business.perdidochamber.com/events/details/chamber-101-member-center-training-refresher-04-01-2025-38269,"Discover All the Ways the Perdido Key Area Chamber of Commerce Works for You!

Whether you're a new member, a long-time member, or just looking to maximize your Chamber experience, Chamber 101 is an hour-long class and the perfect opportunity to learn more about who we are, what we do, and how to make the most of your membership.

This interactive session will cover:


	An overview of the Chamber's mission, programs, and events.
	Tips for leveraging your membership benefits.
	A walkthrough of the Member Information Center to manage your profile, post events, and more.


Who Should Attend?

This session is open to all members, including:


	Business owners and primary representatives.
	Team members who manage your Chamber profile.
	Anyone who wants a refresher on Chamber tools and resources.


When:

Choose a time that works best for you! Classes are offered at 9:30 AM or 12:30 PM. 

What to Bring:

Your business cards, phone, tablet, or laptop for hands-on learning.

Cost: This event is free for all members!

Take advantage of this opportunity to connect, learn, and grow with your Chamber. Registration is required, please! We look forward to seeing you there!



Click here for 12:30PM session!",e.2644.38269,,,0.0,,,,,model_prediction,0.8742377892947286
"Lady Legends of Country: A Tribute to the Music of Tammy, Loretta, Patsy, and Dolly",2025-03-30T00:30:00+00:00,2025-03-30T02:30:00+00:00,OWA Theater,https://business.perdidochamber.com/events/details/lady-legends-of-country-a-tribute-to-the-music-of-tammy-loretta-patsy-and-dolly-38774,"Join us as the Lady Legends of Country: A Tribute to the Music of Tammy, Loretta, Patsy & Dolly returns to OWA Theater on March 29th! This captivating show features the talented artist Lannette Brasher and her band Rose Colored Glasses. The performance pays tribute to the iconic ladies of country music, such as Tammy Wynette, Loretta Lynn, Patsy Cline, and Dolly Parton. With a special focus on their timeless hits, the audience can take a nostalgic journey through the classic country tunes that have left a lasting impact on the genre.

Lannette Brasher, renowned for her remarkable voice and stage presence showcased in Cashback, breathes life into these iconic songs. Brace yourself for an unforgettable evening that highlights the enduring legacy of these trailblazing women in country music. The spotlight on the classic ""Rose Colored Glasses"" adds an extra layer of charm, promising an experience filled with musical excellence and a heartfelt salute to these country music icons.

More than just a concert, Women Icons of Country is a profound tribute, honoring the influence and contributions of these remarkable women to the world of country music. Secure your tickets now for a celebration of musical excellence and a sincere homage to these country music legends!

Grab your tickets today",e.2644.38774,,,1.0,,,,,model_prediction,0.7837350462980602
Round Robin Charity Pickleball Tournament,2025-03-29,2025-03-30,Pickleball at OWA,https://business.perdidochamber.com/events/details/round-robin-charity-pickleball-tournament-38829,"Get ready to compete for a cause at the Round Robin Charity Pickleball Tournament at Pickleball at OWA on March 29th! This exciting tournament benefits the Ronald McDonald House Charities of Mobile, giving players a chance to give back while they play. For just $40 per person, participants will enjoy a fast-paced, 7-game format with 11 points per game. With only 32 spots available, this is your chance to compete, connect, and contribute to a meaningful cause.",e.2644.38829,,,1.0,,,,,model_prediction,0.7122307515528832
Songs & Stories: Open Mic Night,2025-03-28T23:00:00+00:00,2025-03-29T02:00:00+00:00,OWA Theater,https://business.perdidochamber.com/events/details/songs-stories-open-mic-night-03-28-2025-38776,"Take center stage or enjoy a night of local talent at OWA Theater for Songs & Stories Open Mic Night on March 28th! From new talent and hidden gems, all songwriters are welcome to share their artistic expression for a night of incredible performances!

Whether strumming a guitar, tickling the ivories of a piano, or showcasing vocal prowess, each performer adds a unique flavor to the evening. It's not just an open mic night; it's a community of artists, a space where experimentation meets genuine expression.

Don't miss this opportunity to be a part of a night where talent flourishes and connections are forged. Join us for this free event for an unforgettable experience of Songs & Stories Open Mic night!

Doors will open at 5:30pm! Arrive early to grab drinks and refreshments!

Entrance is FREE for all guests!

Only 15 participants per show.  Be a part of Open Mic Night, register online below.",e.2644.38776,,,0.0,,,,,model_prediction,0.5744797914738077
Perdido Key Garden Volunteer Work Day,2025-03-28T14:00:00+00:00,2025-03-28T16:00:00+00:00,Perdido Key Community Center 15500 Perdido Key Drive,https://business.perdidochamber.com/events/details/perdido-key-garden-volunteer-work-day-38862,"Early spring is a great time to prepare gardens for the busy growing season. Join us as we prepare the Perdido Key Coastal Demonstration Garden for spring! County staff will be on hand to answer any questions about coastal species and gardening on the barrier islands. Use the link below to sign up on Eventbrite. All ages are welcome, but volunteers under the age of 18 must have a parent or guardian present on site for the duration of the event. All tools will be provided, but volunteers are encouraged to bring their own gloves and remember to pack a water bottle and hat.",e.2644.38862,,,1.0,,,,,model_prediction,0.7915014914964649
2025 March Networking Luncheon,2025-03-27T16:30:00+00:00,2025-03-27T18:00:00+00:00,Jellyfish Restaurant 13700 Perdido Key Drive,https://business.perdidochamber.com/events/details/2025-march-networking-luncheon-38855,"NETWORKING LUNCHEON IS FULL



Join the Perdido Key Area Chamber of Commerce for a Networking Lunch

 
Join us as a Chamber member or a prospective member to network with business professionals in the Perdido Key Area.  Make sure to bring plenty of business cards.  Each attendee will have an opportunity to introduce themselves and give a brief statement about their business. Each month an attendee will be drawn to speak for extended time about their business at our next event. 



This month's luncheon will be held at: 

Jellyfish Restaurant

13700 Perdido Key Drive 



This month's speaker:

Johnny Tidwell, General Manager at VACASA



The lunch is free to attend however each person will be responsible for the payment of their own meal. 



Registration is required. Please be courteous and use the RSVP button to register so our host venue can plan accordingly. If you do not register before the event and walk up, you are not guaranteed a seat at the event.",e.2644.38855,,,0.0,,,,,model_prediction,0.8919238204199238
Business Development Committee,2025-03-26T13:30:00+00:00,2025-03-26T14:30:00+00:00,"PKACC 15500 Perdido Key Dr. Pensacola, FL 32507",https://business.perdidochamber.com/events/details/business-development-committee-03-19-2025-34272,"The Business Development Committee works in partnership with our local leadership, public entities, and nonprofits to support the community as a whole. This group advocates for the vitality of the local business, focuses on preserving the quality of life, and campaigns for safety on the Key in order to promote community development and provide an environment where business can thrive.



Chair - Allen Bizzell - Holiday Harbor Marina & Sunset Grille

Staff contact:  Tammy Thurow",e.2644.34272,,,0.0,,,,,model_prediction,0.8927846645290174
Save Underdogs Plants for Pups,2025-03-23T15:00:00+00:00,2025-03-23T20:00:00+00:00,Perdido Key Sports Bar 13583 Perdido Key Dr,https://business.perdidochamber.com/events/details/save-underdogs-plants-for-pups-38854,"5th Annual Community Plant Sale to benefit Save Underdogs, LLC.



Features heirloom, heritage and unique varieties of herbs, flowers and vegetables.  

All plants grown responsibly and conscientiously and provided by 4 local growers.

Cute Yard Art Available

All profits go to Save Underdogs, LLC",e.2644.38854,,,1.0,,,,,model_prediction,0.6575751932264804
Spring Baby Shower Open House,2025-03-22T17:00:00+00:00,2025-03-22T20:30:00+00:00,Wildlife Sanctuary of Northwest Florida,https://business.perdidochamber.com/events/details/spring-baby-shower-open-house-38783,"Spring is the time for babies and baby showers. The Wildlife Sanctuary of Northwest Florida is hosting a Spring Baby Shower Open House on March 22, 2025, from 12 pm to 3:30 pm. The annual event is a fundraising event open to the public and is free of charge. The family friendly event will feature birds of prey, special guests, and children's activities. It is also a supply drive. You can find a list of supplies on their website at www.PensacolaWildlife.com and Facebook page. Each year, Spring is the busiest time at the Wildlife Sanctuary, with nature becoming more active after winter. Many new babies are brought in for care, whether orphaned, abandoned, or injured. Emily Holden, Sanctuary Director, mentioned that between 300 to 600 animals and birds arrive each month during Spring and Summer. In Spring, the majority are mammals, while in Summer, it's songbirds. Overall, about 90% of the arrivals are babies. The Spring Baby Shower Open House helps replenish supplies used during these months. Commonly needed supplies include paper towels, tissue, bleach, Simple Green, copy paper, bird seed, mealworms, pine straw, Dawn dish soap, 13-gallon drawstring trash bags, liquid laundry soap, first-class or Forever postage stamps, fresh produce (excluding citrus or spinach), and fresh or frozen bait fish. Gift cards to stores like Walmart, Aldi, Publix, Lowes, Home Depot, or Amazon are appreciated, as are monetary donations. The Wildlife Sanctuary of Northwest Florida is located at 105 North S Street, Pensacola, FL 32505. It is a registered 501c3 non-profit in the state of Florida, serving Escambia, Santa Rosa, and Okaloosa counties.",e.2644.38783,,,0.0,,,,,model_prediction,0.5375614461942135
RMHC Rubber Ducky Regatta,2025-03-22T16:00:00+00:00,2025-03-22T22:00:00+00:00,Downtown OWA,https://business.perdidochamber.com/events/details/rmhc-rubber-ducky-regatta-38719,"Get ready for a splash-tacular event at the RMHC Rubber Ducky Regatta, featuring exciting activities, games, delicious food, and the main event the thrilling rubber duck race across Lake OWA! On March 22nd, watch as thousands of ducks paddle to the finish line, with the first three winning grand prizes for their adopters. Beyond the fun, this event supports Ronald McDonald House Charities of Mobile, which provides vital support for families with seriously ill or injured children. Adopt a duck, enjoy the festivities, and make a difference!

To adopt your own duck: https://rubberduckyregatta.com/",e.2644.38719,,,1.0,,,,,model_prediction,0.7871002712022388
Ambassadors of the Key Committee Meeting,2025-03-21T16:30:00+00:00,2025-03-21T17:30:00+00:00,Location Changes Monthly,https://business.perdidochamber.com/events/details/ambassadors-of-the-key-committee-meeting-38865,"Ambassadors of the Key Committee Meeting

3rd Friday Monthly | 11:30AM | Location Changes Monthly 



Ambassador meetings are held once a month on the 3rd Friday at 11:30 AM at a different member restaurant each month. These meetings provide a great opportunity to connect, share updates, and collaborate on upcoming Chamber initiatives. Each Ambassador is responsible for the purchase of their own meal.



The Ambassadors of the Key serve as the welcoming arm of the Perdido Chamber, focusing on member recruitment, retention, and engagement. This dedicated group of business and individual members acts as the connectors within our chamber community. They work to help members get plugged in by introducing them to fellow business professionals, Chamber events, and valuable resources.



Ambassadors help create a welcoming environment for new and existing members, assist with Chamber-hosted events, and work to increase visibility and engagement. Ambassadors try to ensure that every member feels welcomed, informed, and empowered to make the most of their Chamber membership.



For more information on how to become an Ambassador of the Key, contact Madelyn Bell, Membership Engagement & Events Director at 850.492.4660 or membership@perdidochamber.com.",e.2644.38865,,,0.0,,,,,model_prediction,0.5947357647606759
Escambia County Dune Matrix Enhancement Project Public Meeting,2025-02-25T23:30:00+00:00,2025-02-26T00:30:00+00:00,Perdido Bay United Methodist Church 13660 Innerarity Point Road,https://business.perdidochamber.com/events/details/escambia-county-dune-matrix-enhancement-project-public-meeting-38823,"Escambia County and Baskerville-Donovan will host a public meeting for the Escambia County Dune Matrix Enhancement project. The goal of this project is to enhance critical dune habitats on Pensacola Beach and Perdido Key, which will strengthen resilience to coastal storms and enhance habitat for protected coastal wildlife, including the Perdido Key Beach Mouse and nesting sea turtles. The project area includes private gulf-front lands on Perdido Key, which will require landowner permission to conduct restoration activities. Perdido Key landowners are encouraged to attend the public meeting to learn about the project design and right of entry agreement needed for restoration activities to occur. Any person requiring special accommodations at the meeting should contact the project team at dunes@baskervilledonovan.com. For more information about the project visit",e.2644.38823,,,0.0,,,,,model_prediction,0.7010344728747788
Krewe du Kidz Masquerade,2025-02-22T18:00:00+00:00,2025-02-22T23:00:00+00:00,Downtown OWA,https://business.perdidochamber.com/events/details/krewe-du-kidz-masquerade-38717,"Bring the kids to the Krewe du Kidz Masquerade in Downtown OWA on February 22nd for an afternoon of Mardi Gras fun! Perfect for kids of all ages, this free event features crafts, games, and a shoebox float competition. It all leads up to the crowning of the Krewe du Kidz King and Queen!

Come in your finest Mardi Gras regalia to be in the running for Krewe du Kidz King or Queen. With plenty of activities to enjoy, it's a great way for kids and families to celebrate the Mardi Gras season together!",e.2644.38717,,,1.0,,,,,model_prediction,0.8703407797879312
Friday Deal Days,2025-02-21,2025-02-22,Downtown OWA,https://business.perdidochamber.com/events/details/friday-deal-days-02-21-2025-38715,"Head on down to Downtown OWA to get exclusive deals only on Fridays! Friday Deal Days will run every Friday in January and February at participating restaurants and shops, during operating hours only. Take your pick of delightful special discounts, promotions, and exclusive deals. From fashion to dining to gifts, discover the perfect way to kick off your weekend in style!

 

Special Offers

	Vacay: Free gift with purchase of $50 or more
	Waffles R Wild: BOGO free chicken sandwich (excluding the jackpot), dine in only
	Towne Tap: Lunch specials every week
	Murder Creek: $5 cocktails
	Gussies: $13 lunch special every week including soda or tea
	Groovy Goat:  $25.00 AYCE traditional chicken wings and fries & 4 dollar select draft beer",e.2644.38715,,,1.0,,,,,model_prediction,0.9208124053942934
2025 Snowbird Hootenanny: Mardi Gras Mambo,2025-02-20T17:00:00+00:00,2025-02-20T19:00:00+00:00,"The Flora-Bama Lounge Package & Oyster Bar (Tent Stage) 17401 Perdido Key Drive, Pensacola, FL 32507",https://business.perdidochamber.com/events/details/2025-snowbird-hootenanny-mardi-gras-mambo-35832,"SOLD OUT



Get ready to celebrate Mardi Gras season in style at the Mardi Gras Mambo on Thursday, February 20th, 2025! The Perdido Key Area Chamber of Commerce invites all Snowbirds to join us at the Flora-Bama Lounge, Package & Oyster Bar for an afternoon of festive fun, great music, and Mardi Gras magic.



Don your best purple, green, and gold attire, grab those Mardi Gras beads, and get ready to laissez les bon temps rouler! Enjoy live music that will get you dancing, exciting activities, and fabulous door prizes. Vendors will be on-site offering free goodies, and the renowned Flora-Bama chefs will provide a Mardi Gras-inspired menu, along with a complimentary drink to toast to the season.



Event Highlights:

Date: Thursday, February 20, 2025

Location: Flora-Bama Lounge, Package & Oyster Bar

Time: DOORS OPEN AT 11:00 AM - 1:00 PM

Tickets: $10 per person (includes food, one free beverage, and door prize ticket)

Important Note: You may have to stand in line for a prolonged period, please plan accordingly. 

 

Tickets are limited, so be sure to purchase yours online or stop by the Chamber office during business hours. Please note that tickets must be paid for in advance, there will be no on-site ticket sales on the day of the event. Tickets are required for entry. Don't wait grab your tickets now and get ready to revel in the Mardi Gras spirit!



Perdido Key Area Chamber of Commerce Office Hours:

Monday-Thursday: 9:00 AM - 4:00 PM

Friday: 9:00 AM - 12:00 PM

Closed on weekends




All ticket sales are final and tickets are non-refundable. The Perdido Key Area Chamber of Commerce will not be responsible for reselling tickets if you are unable to attend.



By attending this event, you consent to photography, video recording, and its/their release, publication, or reproduction to be used by the Perdido Key Area Chamber of Commerce for promotional purposes, including on social media, websites, and other marketing materials.",e.2644.35832,,,1.0,,,,,model_prediction,0.7127496098411032
Pensacola State College Charter Academy Information Session,2025-01-29T00:00:00+00:00,2025-01-29T01:00:00+00:00,"1000 College Blvd, Pensacola, FL 32504 Building 11 Room 1101",https://business.perdidochamber.com/events/details/pensacola-state-college-charter-academy-information-session-01-28-2025-38708,"Learn more about the Pensacola State College Charter Academy! Are you ready to learn more about an incredible educational opportunity? Join us at one of our information sessions to discover how students in grades 9-12 can earn a high school diploma AND college credits simultaneously for FREE! Through our dual enrollment program, students pay no cost for tuition, books, or technology including a free laptop! Only 75 seats are available per grade level, so secure your spot before it's too late. Parents and students, come learn how to set yourself up for a successful future!",e.2644.38708,,,0.0,,,,,model_prediction,0.8791240365653221
